Ship Name,Capacity (TEU),Speed (knots),Length (m),Beam (m),Draft (m),Displacement (tons),Block Coefficient
Synthetic_6998,22942,22.450626720213997,398.5007240109166,60.53310742904262,15.78689293029877,226128.6272601279,0.7315125767613416
Synthetic_5538,19037,23.22625338734245,398.30550782194024,56.48347160536891,15.690146754726209,196458.3720186046,0.6035141796035912
Synthetic_4381,19037,23.281486302672153,398.396542979527,56.42448013966159,15.670177449571568,196458.32482118552,0.736128948833112
Synthetic_5562,19037,23.236491570998986,398.3499392744041,56.395376153947296,15.747835108098249,196458.30178059085,0.7289551830685441
Synthetic_4066,22942,22.509262358074174,398.49140586134814,60.601117312173635,15.972010412179616,226128.57613507495,0.6462702424265923
Synthetic_6459,16884,22.61157085529827,398.4542881107399,57.42680816491686,15.317737910813111,160949.95535902953,0.6746335381147697
Synthetic_1336,19037,23.30650166882301,398.28661093117597,56.3918061524284,15.608240733721447,196458.31697710487,0.6329324808310295
Synthetic_8857,19037,23.3035389279486,398.27637937683073,56.40952131280504,15.693553388749649,196458.38960549686,0.6462903761784189
Synthetic_9650,16884,22.590855756344837,398.45555218669375,57.50960216524705,15.229324083122904,160949.93723035886,0.6852476888909538
Synthetic_6955,22942,22.4640028120333,398.5468997537631,60.650498199090144,15.840018987103916,226128.58213350366,0.6348703062462311
Synthetic_1019,22942,22.351822948138842,398.6348854178857,60.53855894028505,15.856690325396709,226128.55050259354,0.6233849646418987
Synthetic_8353,16884,22.648188613517917,398.4830805083619,57.4089553816476,15.367824431113888,160950.00276175208,0.7806635341244752
Synthetic_9749,22942,22.427043319565154,398.55455514401143,60.63501229671018,15.787116494139706,226128.55752233352,0.671421018925536
Synthetic_5053,22942,22.494473698057227,398.5168586799551,60.62114169083568,15.959373875495643,226128.64330822395,0.6232992234090216
Synthetic_4169,22942,22.466778701288995,398.6071557303283,60.63624967835763,15.837489489455606,226128.6352190175,0.7368178710050077
Synthetic_8726,16884,22.540891294388615,398.5072055441036,57.47078844271988,15.287314792923999,160949.93429544318,0.6499705491539493
Synthetic_8715,19037,23.205564869089937,398.3369376413531,56.46802380301317,15.709981600401232,196458.3838030409,0.6167623126820826
Synthetic_8926,16884,22.616830560611305,398.4724567344022,57.45442818061145,15.287642975890302,160950.07846270734,0.5855119023905011
Synthetic_2455,19037,23.334505860656048,398.38845823717423,56.40233539865818,15.675436294371506,196458.35633073506,0.6612132312947886
Synthetic_3549,16884,22.647836871721267,398.46018074032855,57.51849880153171,15.318363533310055,160949.89542584034,0.6684894345560225
Synthetic_3636,19037,23.27487696314342,398.3246475387884,56.49105403390706,15.719911260441851,196458.33638604893,0.6836228895525724
Synthetic_4648,19037,23.207713495567834,398.31564715638433,56.45868143945772,15.641345225767132,196458.31682075575,0.6167007852394024
Synthetic_6313,22942,22.46870219540886,398.5635612318272,60.5766644970733,15.79727535373781,226128.5503099594,0.6416033901984306
Synthetic_9021,22942,22.565046018058542,398.55565049600824,60.55294290735409,15.832590382612352,226128.64884813142,0.6907689001924492
Synthetic_5436,22942,22.35678826754862,398.5302209620452,60.595992772697706,15.911443736995581,226128.6533223837,0.635981645614626
Synthetic_8378,16884,22.68185396150778,398.42285002118484,57.59407230910584,15.268273949323763,160949.99116988076,0.6387278661925128
Synthetic_9262,22942,22.531493790413673,398.6557910857135,60.546773739842585,15.76999816009009,226128.5721789621,0.6688838738110109
Synthetic_9825,22942,22.507914695681595,398.514500703754,60.57785000650056,15.761404844630963,226128.41601082042,0.7523120982089194
Synthetic_6655,16884,22.599851004031756,398.4105472692011,57.49490843053274,15.316096566528662,160950.02218476296,0.7008393768137531
Synthetic_2946,16884,22.495201827753025,398.5016417454111,57.530041143262785,15.295719376123749,160949.9764302877,0.6452798716996004
Synthetic_7050,22942,22.51206771554405,398.4156178593191,60.7303417019587,15.907615947236277,226128.57093509022,0.7496876910054662
Synthetic_4240,22942,22.38716156715321,398.49338611981915,60.64302322878275,15.930526251858772,226128.64426291018,0.7051182270468019
Synthetic_6755,22942,22.46767618287894,398.58839972166953,60.54736012317667,15.792202506596963,226128.60408810183,0.7210533778251522
Synthetic_2366,19038,23.19567632846005,398.33074167134083,56.45969431565939,15.689276907352909,196458.369195335,0.6675254091034757
Synthetic_5129,16884,22.620216514378637,398.44242223449817,57.51532624426448,15.29851960405627,160949.91095681716,0.7532910536564499
Synthetic_4814,19037,23.25455238853644,398.40139955335763,56.49579238470736,15.639812355912177,196458.30797847972,0.6509524879283457
Synthetic_6919,16884,22.650640702701644,398.44264624104744,57.52231896452033,15.217109293505814,160950.0185222054,0.6960764279497968
Synthetic_1748,22942,22.495898459051798,398.59145212152185,60.49988745382782,15.828793817273427,226128.45665926312,0.6798516970131364
Synthetic_2402,19038,23.223947840474793,398.3480962200845,56.54845915890725,15.668622923093979,196458.29334448872,0.5891373098431563
Synthetic_7635,22942,22.49068930150483,398.5821522189655,60.6913738295526,15.862012586688595,226128.58545524604,0.7031589283777281
Synthetic_1708,16884,22.62118124554309,398.5456351577065,57.530992360456494,15.260754332635925,160949.8850517358,0.7013752773867898
Synthetic_6526,19037,23.249642572711018,398.33521301805007,56.475463840770374,15.655592103154131,196458.3035366283,0.6881609592668421
Synthetic_1554,16884,22.545088341068126,398.4660958179969,57.438196920560046,15.32037705699487,160949.99991876358,0.617196142564489
Synthetic_3732,16884,22.604511963190877,398.41310628215496,57.52628205854772,15.308464473156349,160949.999064815,0.6456028398928251
Synthetic_2112,19037,23.313633877499726,398.3004025062313,56.43551725458278,15.712435843763592,196458.41078946707,0.6412421673424609
Synthetic_3820,22942,22.423250775025622,398.5204807862575,60.63118890538823,15.824736329274153,226128.6636135698,0.7690490307312701
Synthetic_8904,19037,23.316462803925344,398.3053017796203,56.415795139809084,15.741177229202489,196458.41328153695,0.6405241751380379
Synthetic_3110,16884,22.606468529923454,398.40992716523596,57.45888469214448,15.381880085906056,160949.97088225663,0.6178001639159001
Synthetic_5136,19037,23.306876222945096,398.36112212844876,56.41367140394425,15.630872666614868,196458.3465856983,0.6595102523742734
Synthetic_2060,19037,23.387391916056146,398.2356355600029,56.42327081735551,15.787568036303037,196458.35018382547,0.6510162846494902
Synthetic_9694,19037,23.31791031368438,398.20108953026164,56.45693428972543,15.779915893056476,196458.350588818,0.7080078394976594
Synthetic_2642,22942,22.475526886054947,398.66851339812916,60.68752808562533,15.771350075955901,226128.50438431714,0.716552499039272
Synthetic_1331,19037,23.29619410634231,398.41210415981544,56.33882054710127,15.71057030176395,196458.32142552373,0.7025155355117592
Synthetic_7002,16884,22.54609083052891,398.4364143909308,57.53910482698722,15.25164286163477,160950.03563150179,0.7235498152761586
Synthetic_4459,19037,23.277947475088503,398.3897448097496,56.486174159673475,15.733499575981606,196458.37783909545,0.6706510891818402
Synthetic_6533,22942,22.497041436424883,398.56141843710657,60.55548037394553,15.886923784877565,226128.57156819556,0.6729547663792168
Synthetic_2426,22942,22.496183341696156,398.65095224328593,60.60807059970829,15.843694533702426,226128.67685577393,0.7099718667792608
Synthetic_8872,22942,22.41757014483927,398.5545468137426,60.5778318470377,15.879094617488049,226128.59734090196,0.679386357510368
Synthetic_4297,22942,22.425322699871174,398.60237729174304,60.69312157702366,15.81388988766514,226128.59324180504,0.6282303141186804
Synthetic_1902,19038,23.364510668759824,398.2415530530757,56.38415831749718,15.69089520312745,196458.34707063856,0.7134530984821765
Synthetic_2654,16884,22.614426944259094,398.55523871073393,57.50327755713023,15.19786486926195,160950.07408937908,0.7071097767002517
Synthetic_7439,16884,22.589011211181486,398.4494918449295,57.508083897692615,15.375333220513983,160949.96627115927,0.6462171838232736
Synthetic_2868,22942,22.44015752644965,398.4930378722966,60.554439626022095,15.87583787031537,226128.58038922472,0.680696946611309
Synthetic_8740,19037,23.33083989620951,398.32454001846514,56.46096501099532,15.664591088458291,196458.32406082188,0.6776753190929302
Synthetic_5569,19037,23.26261269786401,398.2741198206906,56.44157605198438,15.743805837437538,196458.37579483897,0.6602664768787065
Synthetic_8887,16884,22.61132251242231,398.53294580478126,57.58651896481954,15.269863801303181,160950.0323463248,0.6823508380434208
Synthetic_2315,16884,22.58726884528217,398.5412495706428,57.518095598508204,15.243178111542028,160950.0085987251,0.7691304546830451
Synthetic_9639,16884,22.612338318951767,398.4763593545256,57.519011709861964,15.257524694128737,160949.963233302,0.7153574532645205
Synthetic_1955,19037,23.23450971412673,398.4031205118419,56.386484695327404,15.704100770201977,196458.2737513035,0.7074276083625897
Synthetic_8820,16884,22.602484121526107,398.44844443914576,57.510968992300285,15.35732734393883,160949.9359346731,0.6475650214072383
Synthetic_5237,16884,22.601958635955175,398.455743980732,57.41661891044339,15.265276509128606,160950.0559596841,0.6881090577084819
Synthetic_8800,19038,23.244591265621914,398.3397232166639,56.48814411054783,15.745486658327447,196458.40522104962,0.61522413879412
Synthetic_7585,16884,22.5995008645506,398.4958679921252,57.4764176440091,15.270979390050295,160949.997180514,0.638377836885894
Synthetic_8817,16884,22.63991389064341,398.4971080974963,57.52865868328397,15.323923071499932,160949.94478440486,0.6162660975789007
Synthetic_2960,19037,23.299135306361126,398.26399423883305,56.497758291403194,15.730180416713347,196458.3615870412,0.6807484638203484
Synthetic_2008,22942,22.517280586223617,398.47730140083496,60.654675572053705,15.794595920998345,226128.5362441128,0.7368484890468838
Synthetic_7938,19037,23.31402091499974,398.3097009776354,56.42541446890351,15.768252375497669,196458.32314321338,0.6304281155000285
Synthetic_4730,22942,22.438189171963064,398.5326556575958,60.62200113755247,15.914712480802976,226128.59703216705,0.7913337260481224
Synthetic_3035,22942,22.51423356111472,398.55905866097163,60.60193945006355,15.844726440009463,226128.5727185407,0.6800083637916391
Synthetic_3510,22942,22.43985233775761,398.5687069584011,60.65107380396807,15.798745824292892,226128.55204447077,0.7446562849780207
Synthetic_7877,16884,22.59397868783122,398.45526214884023,57.564355528352436,15.287604860659853,160950.11944239424,0.6651429974620731
Synthetic_8881,16884,22.52495632156764,398.3972331549345,57.47750279330363,15.370036564680323,160950.01536827956,0.5614138445957961
Synthetic_2004,19037,23.277591888029168,398.3558290443416,56.457907757892734,15.688637777183333,196458.3715887265,0.6616459840313599
Synthetic_6658,19037,23.28233207949246,398.34785695034554,56.47949253163875,15.65920993538549,196458.29727882313,0.7574216943688095
Synthetic_2886,22942,22.469718238566557,398.5486381523488,60.59536150003253,15.742256492988162,226128.64749396965,0.6927782249091073
Synthetic_8865,16884,22.58339477653005,398.4013541919022,57.55717788539158,15.225272234064706,160949.98442525897,0.6236206246036892
Synthetic_9578,19037,23.316288143363437,398.31704511781015,56.439145589442106,15.600502059713191,196458.2997600911,0.6706331132311237
Synthetic_8203,22942,22.47001952269818,398.5053602076009,60.64651524854331,15.766296949198676,226128.65695887784,0.7041474911042214
Synthetic_9966,22942,22.398556334645637,398.5568382771547,60.64464133910246,15.864551255670207,226128.5113323843,0.7059002685594525
Synthetic_4337,19037,23.247688504290455,398.38669944114656,56.42601129511251,15.716788912764219,196458.36372021638,0.67799505999808
Synthetic_6297,16884,22.599763616960686,398.4314753838068,57.51494704861506,15.239656605452636,160950.0655026552,0.7661414659441885
Synthetic_9862,22942,22.46243997077738,398.5425383206094,60.64859543376662,15.77551173725628,226128.58327600284,0.6400794792872564
Synthetic_5351,22942,22.465128259275833,398.5189722817095,60.594137490378344,15.89759273024832,226128.6227602883,0.7231331965171348
Synthetic_3052,16884,22.601739430377584,398.4812231050611,57.47656081000525,15.251625933259593,160949.95853256085,0.5738475311195715
Synthetic_4403,16884,22.6223240622892,398.54701093666284,57.5803483633394,15.356372005104204,160949.97082837654,0.6808306266143979
Synthetic_1422,22942,22.498581850517326,398.56898129369836,60.68296019172001,15.91674503241557,226128.55834275947,0.7582233296177632
Synthetic_9922,19037,23.201856472233956,398.27903495813683,56.44219620191994,15.658921007170555,196458.35184042703,0.6003448407281446
Synthetic_6288,22942,22.46887691822102,398.4824357559288,60.56893966093676,15.866870537569353,226128.54364325578,0.7022846670688652
Synthetic_3765,16884,22.484508279528857,398.4280220795786,57.5486792190982,15.306113977298088,160949.91750400452,0.6892929632362549
Synthetic_5029,16884,22.63181057720189,398.4688689383148,57.46498513044434,15.282356936440735,160950.03107335482,0.6968673136064203
Synthetic_2296,22942,22.439587324903144,398.67945832883385,60.703603684013004,15.915561713271174,226128.67345173075,0.7020079410891265
Synthetic_2809,19037,23.250053153415028,398.3886153291881,56.38744801888703,15.743438191513599,196458.25667698518,0.6787380058517606
Synthetic_7801,22942,22.46653451550206,398.59922202473,60.75567339105105,15.804303298915055,226128.56163986088,0.6938950671533003
Synthetic_6311,22942,22.422850741887093,398.5301140900103,60.5950428439322,15.85260914639417,226128.5898847295,0.6196166736611844
Synthetic_6471,16884,22.622798269705598,398.4274324994389,57.54678719106705,15.262101619160568,160950.01172343982,0.6879761730693263
Synthetic_6480,19037,23.21979710161977,398.44489912595645,56.459028976721896,15.732144558261568,196458.26337530944,0.6884827051840541
Synthetic_6834,19037,23.252508186514557,398.3399785025591,56.415979206921826,15.676184512688634,196458.40420655382,0.6235263452521252
Synthetic_2451,19037,23.280551522332466,398.3657779348374,56.46398055048009,15.69708661762883,196458.33212157094,0.5955942445905787
Synthetic_5731,22942,22.461895224092526,398.56412310580197,60.59652220486333,15.9393664720756,226128.48271695533,0.7248695783291467
Synthetic_9994,16884,22.60500521897962,398.43914818568004,57.418558587690434,15.353708076672476,160950.06527722988,0.6621471992205247
Synthetic_8452,16884,22.591609682854262,398.44339233072196,57.476544859792675,15.340848714124144,160950.05125212984,0.6971744088933727
Synthetic_4933,19037,23.27121000678643,398.39865526386586,56.47833768955438,15.725730723506246,196458.40160766745,0.5514476526954072
Synthetic_4540,16884,22.573058841582338,398.4837976751142,57.423302021794875,15.222620687272087,160950.06386057715,0.6663674097670116
Synthetic_3108,19037,23.25685570420566,398.3133916125095,56.39429039045924,15.732981062201361,196458.33698228555,0.7076660807532668
Synthetic_2995,19037,23.25674698547768,398.41374939635455,56.42017743398087,15.669132703844635,196458.35142359484,0.5973486928362083
Synthetic_2079,16884,22.652835361117866,398.4661494092919,57.560440472203865,15.358293772842467,160949.9642998188,0.7114315983128839
Synthetic_1618,16884,22.629655894646152,398.56449824555796,57.49332805993162,15.340389126535133,160950.04870585768,0.6284189757637159
Synthetic_8093,19037,23.309969297785067,398.33869448116144,56.45581475423217,15.70698252036656,196458.4042107492,0.7293038463641793
Synthetic_7750,16884,22.702422120725448,398.47641181637783,57.58238207527672,15.341725271140383,160949.84627067635,0.5755613691193616
Synthetic_6054,16884,22.59285097378193,398.5224462451663,57.451575846577924,15.323040786677648,160949.9541042366,0.6581072188838063
Synthetic_7160,22942,22.512309107501007,398.5972975542991,60.54079379969738,15.849162027203898,226128.56092713794,0.6435765723210336
Synthetic_8804,16884,22.593074431081455,398.5149181099532,57.472503106021556,15.36195148383079,160950.04663435306,0.6449200067300703
Synthetic_5687,16884,22.651313344071145,398.4677797844604,57.455575017002545,15.33978881109704,160949.92336097284,0.6201494080832354
Synthetic_9938,16884,22.662400790914614,398.4490901253305,57.4781152157301,15.379551965509537,160950.03649813667,0.6034013608808003
Synthetic_3058,19037,23.25459277335812,398.31720147451387,56.38251363134526,15.682970998537167,196458.32304711008,0.6231375347031337
Synthetic_6750,16884,22.542797264349126,398.5192689717656,57.55957733759803,15.261777217669737,160950.04517062896,0.7270453050921144
Synthetic_2359,16884,22.550760842745373,398.4717811959151,57.51985250363588,15.349349378359586,160950.03625628122,0.6433447952518022
Synthetic_3928,22942,22.460211606232793,398.6405018283133,60.55274271964644,15.854589332625087,226128.636774128,0.6344809355667467
Synthetic_2711,22942,22.583321779893094,398.623580120663,60.55945617374242,15.95694544296318,226128.5584269033,0.632154891169428
Synthetic_6056,22942,22.449599416345517,398.58339266829404,60.65542885454708,15.902162154304605,226128.50194532724,0.670117223363167
Synthetic_3925,19037,23.249108798548672,398.3468508877987,56.41450016881192,15.704551259267491,196458.38303824927,0.7406020438568972
Synthetic_7834,16884,22.55973810066727,398.47322790428626,57.507748419149394,15.267241154724623,160949.97627707917,0.6328166045471181
Synthetic_3625,16884,22.627742286813103,398.5399952245601,57.41719432457863,15.294097522620756,160950.04710222327,0.613077696940627
Synthetic_1834,22942,22.39531728995514,398.5765051075223,60.59509575057462,15.859122750564493,226128.51831410523,0.6842257727308364
Synthetic_4830,22942,22.520779546849205,398.62775006342315,60.62050997807873,15.912427187956245,226128.650674363,0.6886290435753409
Synthetic_6290,19037,23.310483498472358,398.3432681623535,56.483954931194695,15.71710066816881,196458.29183146672,0.6597580844909676
Synthetic_4713,16884,22.53214251142126,398.56020027409426,57.43841267750568,15.36552475636413,160949.9364463011,0.661711715501224
Synthetic_3895,19038,23.31632211320645,398.3494226861107,56.36537723741881,15.783770586563058,196458.22595863577,0.6406225891970393
Synthetic_7945,19037,23.332084873601072,398.413807509578,56.3795765963687,15.750113438964236,196458.32115373202,0.7036328307644864
Synthetic_2043,19037,23.357701192070948,398.30884717625804,56.5303886895481,15.748239093263528,196458.35797650294,0.6721478189496111
Synthetic_4688,16884,22.598908185127218,398.5597184745848,57.56762968157992,15.326795556096094,160950.00443599216,0.6608384389838866
Synthetic_9689,16884,22.57024555341833,398.4133600949965,57.4869492062633,15.305333411376543,160949.94386492035,0.7884342186668754
Synthetic_6648,19037,23.316011319414745,398.2962687171997,56.423235813654905,15.649370667286743,196458.25354894332,0.6519379078942744
Synthetic_8438,22942,22.432673268913767,398.49928523345864,60.669264619572,15.874184686967036,226128.58523876168,0.5841178673391048
Synthetic_4782,22942,22.4057242481937,398.5735712538674,60.58517319402866,15.793875453574888,226128.6212488175,0.6897332450556225
Synthetic_5491,22942,22.448503100020954,398.53118389528237,60.622383285155614,15.824094247092804,226128.67738024163,0.6677899046734646
Synthetic_2375,19037,23.27970926488087,398.37358688543753,56.420341445764606,15.733571891595373,196458.33793094254,0.6736333788942435
Synthetic_9660,19038,23.28087334809451,398.33092358323205,56.56754222885826,15.666108608519622,196458.31086048277,0.709821128963287
Synthetic_6243,16884,22.56028682831256,398.4722141125757,57.49412247481978,15.331501061245119,160950.02196637323,0.6814464024158612
Synthetic_7744,16884,22.536413923534244,398.4858133543594,57.54564672313481,15.276001351938074,160949.99845371302,0.6547789574410552
Synthetic_1361,19037,23.206120744671374,398.2884089259912,56.51475190430421,15.783399145522772,196458.33410873168,0.7136846061685851
Synthetic_2165,22942,22.518259330376655,398.47019347863164,60.453213477043676,15.859261756506777,226128.59747988882,0.674189441306541
Synthetic_8979,19037,23.300872519185326,398.26130316085727,56.466574017731325,15.673868858389355,196458.42360710405,0.7506842890362875
Synthetic_2373,16884,22.702347792841262,398.4406003277785,57.57294311154982,15.335178266429303,160949.95418845725,0.5979883257334984
Synthetic_5760,16884,22.62882942196085,398.45333753012335,57.47778352494234,15.214315208271627,160950.0301930744,0.7217871526559817
Synthetic_5054,16884,22.710081259429035,398.5554549334139,57.422598245097646,15.405370617834093,160950.02961727438,0.6300166265940417
Synthetic_8702,16884,22.634960122811744,398.4551138642682,57.50404454297659,15.225477401562019,160949.94660103566,0.6493848413048452
Synthetic_3633,16884,22.660502951093992,398.4139725083111,57.45017146242731,15.381017163708092,160950.0162102813,0.6700660211059126
Synthetic_1633,16884,22.665781137417515,398.4993784095427,57.52385332998129,15.269666326914075,160949.9502446053,0.6936126632807434
Synthetic_3901,22942,22.53364411106031,398.53698654514693,60.58771790620215,15.78337373701255,226128.56119259624,0.7001014499162724
Synthetic_2352,19037,23.234832926955622,398.3515526318397,56.39414368864696,15.65999955565548,196458.19851161606,0.6460995870310541
Synthetic_8538,19037,23.36591279327663,398.2828063097752,56.42042035334418,15.796550461788158,196458.2843443163,0.6083768373234543
Synthetic_6367,19037,23.254523401085432,398.30063208950133,56.42537274670307,15.699175636267483,196458.39133700766,0.6675468858949088
Synthetic_7497,22942,22.483337678702124,398.53892564717967,60.59745285073655,15.832843006464996,226128.5716438441,0.6530304016030452
Synthetic_9109,16884,22.61063506418491,398.48334601925825,57.607697030414286,15.295537884766349,160949.86754788546,0.7288000428057431
Synthetic_2739,22942,22.41549044785879,398.7066513005065,60.67793550479584,15.865763419827875,226128.51617908286,0.6500749011469946
Synthetic_6896,19037,23.170975201747446,398.38285001277814,56.3549224119659,15.790664798890752,196458.330163278,0.6539604872252908
Synthetic_5830,22942,22.51965216760314,398.60751458904997,60.570540458220556,15.80129483256507,226128.67544184744,0.6756623231310204
Synthetic_3371,19038,23.3754355364976,398.3031620926374,56.38539126851876,15.737138697055817,196458.2511401975,0.6625293328124864
Synthetic_4080,19037,23.26803192118014,398.31110824122203,56.4695155531589,15.690119784540872,196458.34821617857,0.6575420247859869
Synthetic_1791,22942,22.565212024601024,398.5458647589531,60.66051305275468,15.84288634694115,226128.595984177,0.7482665782180248
Synthetic_8918,19037,23.279495669095212,398.2811222937117,56.4817813203996,15.775762144761904,196458.31638008106,0.6430704118284417
Synthetic_6232,19037,23.2223770808494,398.3382037456399,56.39578832011625,15.792709101913163,196458.32994064174,0.6718540796919198
Synthetic_5012,22942,22.509960709572287,398.5051442577129,60.62381706576381,15.821410782690128,226128.4983173753,0.6474031199874086
Synthetic_4495,19037,23.189215842163613,398.3091312739411,56.39685062673055,15.687361959869513,196458.33697891433,0.6797513543238051
Synthetic_5715,19037,23.298702550934927,398.3710754703042,56.4403374067649,15.733317820067388,196458.32436703425,0.5907156471613128
Synthetic_2813,22942,22.426143804108047,398.59677507010264,60.535617866326476,15.843312112579047,226128.61303825316,0.6513013220294505
Synthetic_4721,19037,23.257861128384697,398.27996166348646,56.459911612609694,15.68408400064327,196458.33798558623,0.7138703433249802
Synthetic_5043,16884,22.634441257798308,398.5015629411126,57.468371011085196,15.223039817716566,160949.94699675924,0.6154622965768396
Synthetic_6696,22942,22.54930126666844,398.6194806871801,60.582093140977435,15.89002302309147,226128.44835517407,0.6537565056797972
Synthetic_4266,19038,23.248163509747258,398.34422910203807,56.404034336909774,15.733098552809924,196458.3829669338,0.6529926200056334
Synthetic_1370,19038,23.239512860198328,398.28224185689425,56.4251926191572,15.670482779846312,196458.33255528178,0.7158978274154915
Synthetic_8921,22942,22.441685868397197,398.5497342236066,60.486937672916945,15.802037485622789,226128.58917221054,0.680293433947251
Synthetic_6945,22942,22.51682950981436,398.55448152561786,60.63631484574917,15.857914347333747,226128.58467668795,0.7489191545010224
Synthetic_9158,16884,22.64508022558176,398.45701943973404,57.53243530765548,15.25011981482311,160949.93445244245,0.7193738832256309
Synthetic_2373,16884,22.67320820804515,398.4206006273221,57.43832151840952,15.205493259811542,160950.00475636928,0.7283757397401788
Synthetic_2105,16884,22.58163272223284,398.4894308880053,57.43296363526737,15.278648905854274,160949.94568834378,0.6641450298761399
Synthetic_6803,19037,23.266767147281207,398.31698190563367,56.45400059107108,15.754786203404672,196458.39037696036,0.6722026909173686
Synthetic_1924,16884,22.635905917947102,398.4044441091755,57.52329265496396,15.353077576007209,160950.01856000294,0.6178921168954302
Synthetic_4537,16884,22.687060887191375,398.439344770068,57.50041789568981,15.248063844995142,160949.99612266905,0.6664984632562938
Synthetic_4585,22942,22.52485898833258,398.65817451457434,60.60538866313095,15.894471072184794,226128.63907686944,0.6487616487112369
Synthetic_9289,22942,22.374386791213908,398.5942295019431,60.63348209732669,15.827697580846028,226128.54490864344,0.643025707685474
Synthetic_8255,22942,22.494351509143232,398.55687341703697,60.646670990094535,15.839028621474023,226128.54762400262,0.6731638210960341
Synthetic_3358,19037,23.313251445685527,398.27006303723545,56.40776959091508,15.677851676802643,196458.36037251123,0.6018745270704587
Synthetic_1303,19037,23.241021534950182,398.3384470838759,56.47682168045507,15.833968237701603,196458.29831730365,0.5472342301649661
Synthetic_2477,19037,23.25297407692985,398.34514585265975,56.44781604598475,15.692200357568346,196458.41965136238,0.7073771457545143
Synthetic_4431,16884,22.612073844073667,398.5131270038312,57.49550338750913,15.346193774561739,160950.03192353982,0.6389569986119482
Synthetic_1633,22942,22.42122228563264,398.59864318367266,60.60178839025649,15.80014035101967,226128.5309141154,0.756354183820871
Synthetic_1923,16884,22.630932038369863,398.47578141073734,57.477613065287215,15.355396644475771,160950.05198303275,0.6927989684846683
Synthetic_3272,19037,23.377308633896412,398.39045840863025,56.403733887745354,15.686239031873209,196458.2964631078,0.6505201310113456
Synthetic_8822,22942,22.505020558542803,398.61688901107595,60.57483892833174,15.865706441649644,226128.54878628478,0.7512815549566523
Synthetic_3167,19037,23.141124850921653,398.34451091117506,56.51933827373583,15.734312730217495,196458.36697384214,0.6624936402538686
Synthetic_6876,22942,22.569371765857966,398.6269491330741,60.67850944159511,15.814102056458504,226128.62536922673,0.685379004695673
Synthetic_1974,16884,22.623949524003645,398.5427417111246,57.582318164999016,15.26710344561322,160950.03882591063,0.6855369611653424
Synthetic_5136,19037,23.25635247235877,398.2987949448862,56.4551806199546,15.778991569027205,196458.3517921417,0.6344194954161814
Synthetic_8537,16884,22.597774923657628,398.52561895580135,57.48235195976767,15.166059807529615,160950.05125171342,0.6728611010169504
Synthetic_5819,19037,23.28403132706543,398.28459854189504,56.43027289759934,15.716852696130545,196458.37049163473,0.6464815561235843
Synthetic_8796,19037,23.35661033790984,398.36362368058565,56.353191078180814,15.724430893103731,196458.2871136908,0.6081452083967256
Synthetic_5441,19037,23.249742647809878,398.38085370897556,56.37638013168264,15.777143075112651,196458.37136415901,0.6416055062440986
Synthetic_1300,19038,23.20516580013802,398.23685627027186,56.38716963499616,15.7453436803625,196458.37553630688,0.6564282006930732
Synthetic_4238,22942,22.449768070539424,398.5971427789755,60.61507987835935,15.918416940050736,226128.56924998702,0.8218446632663057
Synthetic_5752,16884,22.697288502364703,398.4596485006654,57.594090863149674,15.34023865422907,160950.0310450121,0.6627228229168305
Synthetic_7147,16884,22.59795428154319,398.5252496725123,57.61009146874054,15.242009312306124,160950.03305545158,0.7039440095097096
Synthetic_8418,16884,22.671300648553636,398.48797155893396,57.488835710977845,15.283437836722978,160949.97772587725,0.6939220479383711
Synthetic_4678,22942,22.373574720526864,398.5202705601631,60.67992429311276,15.857785428093202,226128.56501471126,0.7198385885611207
Synthetic_7593,22942,22.538372041723047,398.5473068107418,60.57230475339494,15.80930377980617,226128.61585559917,0.6446547666916589
Synthetic_2163,22942,22.490570593875173,398.591642978415,60.59809598972723,15.775777189557898,226128.60455765395,0.694102591843789
Synthetic_3737,19037,23.264123115872003,398.3446417533759,56.50401589623509,15.714417387991022,196458.3066428197,0.6818248052221023
Synthetic_1158,19037,23.214478523528484,398.33430361099454,56.39071963711021,15.696153107007428,196458.39161539328,0.660756466107322
Synthetic_5259,16884,22.604757693208434,398.5348617769231,57.54843273428125,15.364922419454535,160949.96862579402,0.613586464208797
Synthetic_2414,16884,22.653430606965266,398.44895827828805,57.4914044725106,15.32503826920708,160950.01992889625,0.6759491042232472
Synthetic_7570,16884,22.62294864917223,398.4845828832552,57.47398253601775,15.240220283004522,160949.9773824085,0.7994687261411351
Synthetic_5432,22942,22.46024241269557,398.4854580012221,60.62372619954983,15.893496756792162,226128.60647759435,0.6476875871656738
Synthetic_9472,22942,22.39333527197352,398.5174077489319,60.56856602689297,15.821175268772999,226128.4764560926,0.6773516619085651
Synthetic_9784,19037,23.287710325398628,398.3208549796127,56.46510173205355,15.666370442504212,196458.3131149414,0.6120100607217518
Synthetic_8668,16884,22.606369646834377,398.49942920685504,57.619723606246,15.311986804510296,160949.87198977088,0.7651131245687515
Synthetic_6132,19037,23.233726599279507,398.33959262181423,56.43187907822312,15.754124376065505,196458.3508576422,0.6695146507449772
Synthetic_5633,16884,22.646520615290175,398.4811731080976,57.5350877321977,15.257512590875132,160950.0034866453,0.667698872310882
Synthetic_3241,16884,22.60841741661542,398.4431449195148,57.44613881903212,15.345747063735123,160949.99952720042,0.6843584486088542
